id,url,path,project_names,category
3215,http://www.newswire.ca/en/releases/archive/April2025/24/c2767.html,articles/April202524c2767.html,"['BQE Water Inc.', 'Glencore', 'Jiangxi Copper Company', 'Minto Mine', 'Zhongkuang SART Plant', 'WesTech', 'Selkirk First Nation', 'Nuvumiut Development', 'Raglan Mine for Glencore Canada Corporation']",resource
3216,http://www.newswire.ca/en/releases/archive/April2025/24/c6549.html,articles/April202524c6549.html,,resource
3217,http://www.newswire.ca/en/releases/archive/April2025/24/c3775.html,articles/April202524c3775.html,"['Aris Mining', 'Colombia', 'Marmato Upper Mine', 'Soto Norte joint venture', 'Toroparu gold/copper project']",
3218,http://www.newswire.ca/en/releases/archive/April2025/24/c5908.html,articles/April202524c5908.html,['Wicheeda Project'],
3219,http://www.newswire.ca/en/releases/archive/April2025/24/c5619.html,articles/April202524c5619.html,"['La Verde', 'Costa Fuego']",resource
3220,http://www.newswire.ca/en/releases/archive/April2025/24/c7392.html,articles/April202524c7392.html,"['VIRIDIAN METALS', 'ICP SECURITIES']",
3221,http://www.newswire.ca/en/releases/archive/April2025/24/c8929.html,articles/April202524c8929.html,"['Lake Victoria Gold Ltd.', 'Barrick Gold Corporation', 'NOVAGOLD Resources Inc.', 'Dynacor Group Inc.', 'Cabral Gold Inc.']",
3222,http://www.newswire.ca/en/releases/archive/April2025/24/c8684.html,articles/April202524c8684.html,"['Luca Mining Corp.', 'Campo Morado Mine', 'Tahuehueto Mine']",
3223,http://www.newswire.ca/en/releases/archive/April2025/24/c2083.html,articles/April202524c2083.html,"['Cantex Mine Development Corp.', 'Massive Sulphide Project', 'Copper Project', 'North Rackla claim block', 'G14 silver-copper anomaly', 'G67 gold anomaly', 'Northern Gold Area']",resource
3224,http://www.newswire.ca/en/releases/archive/April2025/24/c5243.html,articles/April202524c5243.html,"['Crocodile River Mine', ""Kennedy's Vale"", 'Spitzkop', 'Mareesburg']",
3225,http://www.newswire.ca/en/releases/archive/April2025/24/c4138.html,articles/April202524c4138.html,"['KCC', 'CULICO METALS INC.', 'KARROUBA COPPER COMPANY INC.']",
3226,http://www.newswire.ca/en/releases/archive/April2025/24/c5504.html,articles/April202524c5504.html,"['Lundin Gold Inc.', 'Fruta del Norte']",
3227,http://www.newswire.ca/en/releases/archive/April2025/24/c8406.html,articles/April202524c8406.html,"['CUPANI', 'Cupani Metals Corporation']",
3228,http://www.newswire.ca/en/releases/archive/April2025/24/c5077.html,articles/April202524c5077.html,"['Desert Hawk Gold Corp.', 'Clifton Mining Company']",
3229,http://www.newswire.ca/en/releases/archive/April2025/24/c2086.html,articles/April202524c2086.html,"['White Mesa Mill', 'Toliara Project in Madagascar', 'Bahia Project in Brazil', 'Donald Project in Australia']",
3230,http://www.newswire.ca/en/releases/archive/April2025/24/c9315.html,articles/April202524c9315.html,"['Whistler Gold-Copper Project', 'Whistler Project']",
3231,http://www.newswire.ca/en/releases/archive/April2025/24/c6743.html,articles/April202524c6743.html,"['Lunahuasi', 'Los Helados', 'NGEx Minerals Ltd.', 'NGEx Minerals']",resource
3232,http://www.newswire.ca/en/releases/archive/April2025/24/c6608.html,articles/April202524c6608.html,"['i-80 Gold', 'Centerra Gold', 'Teranga Gold']",
3233,http://www.newswire.ca/en/releases/archive/April2025/24/c8011.html,articles/April202524c8011.html,"['NICKEL SHEW PROJECT', 'NOVEMBER HILL TANKING PLANT']",
3234,http://www.newswire.ca/en/releases/archive/April2025/24/c9916.html,articles/April202524c9916.html,"['Fondaway Canyon Project', 'Getchell Gold Corp.']",
3235,http://www.newswire.ca/en/releases/archive/April2025/23/c3391.html,articles/April202523c3391.html,['AquaValid Analyzer'],
3236,http://www.newswire.ca/en/releases/archive/April2025/23/c3726.html,articles/April202523c3726.html,"['SASKATCHIP', 'CHIAPAS', 'AXTHABAS', 'GOLDFIELDS', 'IXHUATAN']",
3237,http://www.newswire.ca/en/releases/archive/April2025/23/c5001.html,articles/April202523c5001.html,"['ANTOFALLA NORTH', 'ANTOFALLA SOUTH']",resource
3238,http://www.newswire.ca/en/releases/archive/April2025/23/c3578.html,articles/April202523c3578.html,['Gold Royalty Corp.'],resource
3239,http://www.newswire.ca/en/releases/archive/April2025/23/c9574.html,articles/April202523c9574.html,"['Ontario Shipyards', 'Algoma Steel', 'CNW Group', 'Ontario Shipyards']",
3240,http://www.newswire.ca/en/releases/archive/April2025/23/c9620.html,articles/April202523c9620.html,['Northern Shield Resources Inc.'],
3241,http://www.newswire.ca/en/releases/archive/April2025/23/c0970.html,articles/April202523c0970.html,"['Exro Technologies', 'Sea Electric']",
3242,http://www.newswire.ca/en/releases/archive/April2025/23/c8636.html,articles/April202523c8636.html,"['TVI', 'TVIRD', 'PACIFIC']",
3243,http://www.newswire.ca/en/releases/archive/April2025/23/c6875.html,articles/April202523c6875.html,"['Lake Victoria Gold Ltd.', 'TRX Gold Corporation', 'OREzone Gold Corporation', 'Torex Gold Resources Inc.']",
3244,http://www.newswire.ca/en/releases/archive/April2025/23/c2641.html,articles/April202523c2641.html,"['Golden Summit', 'Cleary Zone', 'WOW Zone']",resource
3245,http://www.newswire.ca/en/releases/archive/April2025/23/c9950.html,articles/April202523c9950.html,"['Vizsla Copper Corp.', 'Woodjam']",
3246,http://www.newswire.ca/en/releases/archive/April2025/23/c8027.html,articles/April202523c8027.html,['El Domo Project'],resource
3247,http://www.newswire.ca/en/releases/archive/April2025/23/c0319.html,articles/April202523c0319.html,"['SANY', 'Putzmeister']",
3248,http://www.newswire.ca/en/releases/archive/April2025/23/c4428.html,articles/April202523c4428.html,"['Galloway Project', 'Fokus Mining Corporation']",
3249,http://www.newswire.ca/en/releases/archive/April2025/23/c5360.html,articles/April202523c5360.html,"['Finlay Minerals Ltd.', 'JJB Property', 'SAY Property']",resource
3250,http://www.newswire.ca/en/releases/archive/April2025/23/c8509.html,articles/April202523c8509.html,,resource
3251,http://www.newswire.ca/en/releases/archive/April2025/23/c8261.html,articles/April202523c8261.html,"['Larocque East Project', 'Project']",
3252,http://www.newswire.ca/en/releases/archive/April2025/23/c7115.html,articles/April202523c7115.html,"['Luca Mining Corp.', 'Campo Morado Mine', 'Tahuehueto Mine']",resource
3253,http://www.newswire.ca/en/releases/archive/April2025/23/c3123.html,articles/April202523c3123.html,"['Crawford Nickel Sulphide Project', 'Timmins-Cochranemining Camp']",
3254,http://www.newswire.ca/en/releases/archive/April2025/23/c6429.html,articles/April202523c6429.html,"['Crucero', 'GOLDMINING INC.', 'Crucero Project']",resource
3255,http://www.newswire.ca/en/releases/archive/April2025/22/c3724.html,articles/April202522c3724.html,"['ALLIED GOLD CORP', 'AOLGOLD', 'AOLGOLD Corp.', 'AOLGOLD Corp.', 'AOLGOLD Corp.', 'AOLGOLD Corp.']",resource
3256,http://www.newswire.ca/en/releases/archive/April2025/22/c5072.html,articles/April202522c5072.html,"['Wheaton Precious Metals', 'Wheaton Precious Metals Corp.', 'Wheaton Precious Metals Ltd.']",resource
3257,http://www.newswire.ca/en/releases/archive/April2025/22/c4322.html,articles/April202522c4322.html,"['Atlanta Mine', 'Nevada King Gold Corp.']",resource
3258,http://www.newswire.ca/en/releases/archive/April2025/22/c5544.html,articles/April202522c5544.html,"['Sivaco Wire Group', 'ArcelorMittal Long Products Canada G.P.']",
3259,http://www.newswire.ca/en/releases/archive/April2025/22/c4583.html,articles/April202522c4583.html,"['FORACO INTERNATIONAL SA', 'FORACO', 'FORACO INTERNATIONAL SA', 'FORACO']",
3260,http://www.newswire.ca/en/releases/archive/April2025/22/c4400.html,articles/April202522c4400.html,"['SADIOLA', 'CỘT DỊOIVƠ', 'ETHIOPEA']",
3261,http://www.newswire.ca/en/releases/archive/April2025/22/c5357.html,articles/April202522c5357.html,"['Northern Shield Resources Inc.', 'Root & Cellar Property']",
3262,http://www.newswire.ca/en/releases/archive/April2025/22/c2282.html,articles/April202522c2282.html,"['Lawyers-Ranch Project', 'Kemess Asset', 'Thesis Gold Inc.', 'Centerra Gold Inc.']",
3263,http://www.newswire.ca/en/releases/archive/April2025/22/c8837.html,articles/April202522c8837.html,"['Outcrop Silver & Gold Corporation', 'Santa Ana high-grade silver project']",resource
3264,http://www.newswire.ca/en/releases/archive/April2025/22/c4362.html,articles/April202522c4362.html,['Baptiste Nickel Project'],
3265,http://www.newswire.ca/en/releases/archive/April2025/22/c2286.html,articles/April202522c2286.html,"['Alta Mesa Uranium Project', 'enCore Energy Corp.']",
3266,http://www.newswire.ca/en/releases/archive/April2025/22/c9699.html,articles/April202522c9699.html,['FLORIDA CANYON MINE'],resource
3267,http://www.newswire.ca/en/releases/archive/April2025/21/c3701.html,articles/April202521c3701.html,"['Lumina', 'Cangrejos']",
3268,http://www.newswire.ca/en/releases/archive/April2025/21/c2244.html,articles/April202521c2244.html,"['Orion', 'Allied Gold Corporation', 'Orion Mine Finance Management III LLC', 'Orion Mine Finance Fund III LP', 'OMF Fund III (F) Ltd.', 'Orion Resource Partners (USA) LP']",
3269,http://www.newswire.ca/en/releases/archive/April2025/21/c3123.html,articles/April202521c3123.html,"['Lithium Africa Resources Corp.', 'Lombard Street Capital Corp.']",resource
3270,http://www.newswire.ca/en/releases/archive/April2025/21/c5182.html,articles/April202521c5182.html,"['Stibnite Gold Project', 'Perpetua Resources Corp.', 'Antimony', 'Stibnite-Yellow Pine District', 'Abandoned Mine Site']",
3271,http://www.newswire.ca/en/releases/archive/April2025/21/c2072.html,articles/April202521c2072.html,"['Guayabales', 'San Antoni']",
3272,http://www.newswire.ca/en/releases/archive/April2025/18/c4771.html,articles/April202518c4771.html,"['DLE', 'IBAT']",
3273,http://www.newswire.ca/en/releases/archive/April2025/18/c3736.html,articles/April202518c3736.html,"['LUXSHARE-ICT', 'Milpitas Food Pantry', 'Second Harvest', 'Crosspoint Church of Silicon Valley', 'Community Nursery & Training Center in San Jose', 'Sacred Heart Community Service - Food Distribution Center']",
3274,http://www.newswire.ca/en/releases/archive/April2025/17/c0020.html,articles/April202517c0020.html,"['Nicola Mining Inc.', 'BMO Nesbitt Burns Inc.']",resource
3275,http://www.newswire.ca/en/releases/archive/April2025/17/c2927.html,articles/April202517c2927.html,"['Lundin Mining Corporation', 'Lundin Mining', 'Lundin Mining Corp.', 'Lundin']",
3276,http://www.newswire.ca/en/releases/archive/April2025/17/c4534.html,articles/April202517c4534.html,"['Orovalle', 'Ortosa-Godán']",resource
3277,http://www.newswire.ca/en/releases/archive/April2025/17/c5083.html,articles/April202517c5083.html,"['Lumina Gold Corp.', 'Wheaton Precious Metals International Ltd.']",resource
3278,http://www.newswire.ca/en/releases/archive/April2025/17/c8713.html,articles/April202517c8713.html,"['Finlay Minerals Ltd.', 'Freeport-McMoRan Mineral Properties Canada Inc.']",resource
3279,http://www.newswire.ca/en/releases/archive/April2025/17/c9004.html,articles/April202517c9004.html,"['Uranium Energy Corp', 'Christensen Ranch Project', 'Irigaray Plant', 'Wyoming Hub', 'Uranium Royalty Corp']",
3280,http://www.newswire.ca/en/releases/archive/April2025/17/c0005.html,articles/April202517c0005.html,"['Energy Fuels Inc.', 'White Mesa Mill', 'Utah']",resource
3281,http://www.newswire.ca/en/releases/archive/April2025/17/c4801.html,articles/April202517c4801.html,"['KLP', 'GLC']",resource
3282,http://www.newswire.ca/en/releases/archive/April2025/17/c1756.html,articles/April202517c1756.html,"['Neo Performance Materials Inc.', 'Magnequench', 'Chemicals & Oxides', 'Rare Metals']",
3283,http://www.newswire.ca/en/releases/archive/April2025/17/c0513.html,articles/April202517c0513.html,"['Soma', 'El Limon Mill', 'Cordero Mine', 'Diamentina and Lemoncito Norte mines', 'Mineros S.A.']",
3284,http://www.newswire.ca/en/releases/archive/April2025/17/c8667.html,articles/April202517c8667.html,"['Power Metallic Mines Inc.', 'Tiger Zone']",resource
3285,http://www.newswire.ca/en/releases/archive/April2025/16/c5493.html,articles/April202516c5493.html,"['XCMG Technician College', 'XCMG', 'GMT', 'Global Machine Tools', 'Erfurt Chamber of Commerce and Industry (CCI)', 'Erfurt educational center in Germany']",
3286,http://www.newswire.ca/en/releases/archive/April2025/16/c0974.html,articles/April202516c0974.html,"['AMG Metals & Materials', 'Rio Tinto']",resource
3287,http://www.newswire.ca/en/releases/archive/April2025/16/c9803.html,articles/April202516c9803.html,"['Elemental Altus Royalties Corp.', 'KORALI-SUD', 'Caserones']",resource
3288,http://www.newswire.ca/en/releases/archive/April2025/16/c0346.html,articles/April202516c0346.html,"['Allied Gold', ""Côte D'Ivoire"", 'Mali', 'Ethiopia']",
3289,http://www.newswire.ca/en/releases/archive/April2025/16/c3419.html,articles/April202516c3419.html,['DESERT MOUNTAIN ENERGY CORP.'],
3290,http://www.newswire.ca/en/releases/archive/April2025/16/c0748.html,articles/April202516c0748.html,['Blue Sky Uranium Corp.'],
3291,http://www.newswire.ca/en/releases/archive/April2025/16/c2009.html,articles/April202516c2009.html,['Peace River Nuclear Power Project'],
3292,http://www.newswire.ca/en/releases/archive/April2025/16/c2869.html,articles/April202516c2869.html,['BUHLER INDUSTRIES INC.'],
3293,http://www.newswire.ca/en/releases/archive/April2025/16/c3254.html,articles/April202516c3254.html,"['RUA GOLD Inc.', 'Collective Mining Ltd.', 'Sandstorm Gold Ltd.', 'New Found Gold Corp.', 'Meridian Mining UK Societas', 'Auld Creek', 'U.S.ANewsGroup', 'CollectiveMiningLtd', 'SandstormGold Ltd', 'NewFoundGold Corp', 'MeridianMiningUKSocieta']",
3294,http://www.newswire.ca/en/releases/archive/April2025/16/c7264.html,articles/April202516c7264.html,"['IOCTORIN', 'RioTinto']",
3295,http://www.newswire.ca/en/releases/archive/April2025/16/c8283.html,articles/April202516c8283.html,"['Milliken & Company', 'Sustainability Report']",
3296,http://www.newswire.ca/en/releases/archive/April2025/16/c0999.html,articles/April202516c0999.html,"['Nio-Metals', 'Nio Strategic', 'Nio-Metals Holdings LLC']",
3297,http://www.newswire.ca/en/releases/archive/April2025/16/c8008.html,articles/April202516c8008.html,"['Silvercorp', 'Ying Mining District', 'GC Mine', 'Kuanping Project', 'Ecuador Operations']",resource
3298,http://www.newswire.ca/en/releases/archive/April2025/16/c5118.html,articles/April202516c5118.html,"['Blue Sky Uranium Corp.', 'Blue Sky']",
3299,http://www.newswire.ca/en/releases/archive/April2025/16/c2814.html,articles/April202516c2814.html,"['Neves-Corvo', 'Zinkgruvan']",
3300,http://www.newswire.ca/en/releases/archive/April2025/16/c5091.html,articles/April202516c5091.html,"['Shanghai Electric', 'Shanghai Electric 2024', 'Wind Power Platform Model', 'Vanadium-iron Liquid Flow Battery', 'Z-series Alkaline Electrolyzer', '300Nm³/h PEM Electrolyzer', 'Green Methanol Producer', 'Aerospace Business', 'Automation Solutions', 'Integrated Services', 'Energy Engineering Services', 'Carbon Management Platform', 'New Energy Vehicle Parts', 'Industrial Software']",
3301,http://www.newswire.ca/en/releases/archive/April2025/15/c9145.html,articles/April202515c9145.html,"['Libero Copper', 'Mocoa']",
3302,http://www.newswire.ca/en/releases/archive/April2025/15/c3878.html,articles/April202515c3878.html,['QUEENSWAY GOLD PROJECT'],
3303,http://www.newswire.ca/en/releases/archive/April2025/15/c9679.html,articles/April202515c9679.html,"['Galiano', 'Asanko', 'Asanko Gold Mine']",resource
3304,http://www.newswire.ca/en/releases/archive/April2025/15/c7248.html,articles/April202515c7248.html,"['Vizsla Copper Corp.', 'Woodjam', 'Redgold', 'Poplar']",
3305,http://www.newswire.ca/en/releases/archive/April2025/15/c9289.html,articles/April202515c9289.html,"['Apollo', 'Guayabales', 'Guaibales Project']",resource
3306,http://www.newswire.ca/en/releases/archive/April2025/15/c6872.html,articles/April202515c6872.html,"['Lake Victoria Gold Ltd.', 'Integra Resource Corp.', 'GoldMining Inc.', 'Freegold Ventures Limited', 'Vox Royalty Corp.']",
3307,http://www.newswire.ca/en/releases/archive/April2025/15/c5484.html,articles/April202515c5484.html,"['Coal Canyon', 'Antelope Creek', 'Blanco Creek']",resource
3308,http://www.newswire.ca/en/releases/archive/April2025/15/c1811.html,articles/April202515c1811.html,"['Lincoln Gold Mining Inc.', 'Davidson and Company LLP', 'Paul F. Saxton', 'Ian Rogers', 'Matthew Mikulics']",resource
3309,http://www.newswire.ca/en/releases/archive/April2025/15/c7957.html,articles/April202515c7957.html,"['Bank of America', 'General Motors', 'Ford', 'Johnson & Johnson', 'Citigroup', 'PNC']",
3310,http://www.newswire.ca/en/releases/archive/April2025/15/c5850.html,articles/April202515c5850.html,"['Canton Fair', 'Guangzhou', 'Service Robots Zone']",
3311,http://www.newswire.ca/en/releases/archive/April2025/15/c7244.html,articles/April202515c7244.html,"['Choquelimpie', 'Norsemont Mining Inc.', 'Norsemont', 'SCMV']",resource
3312,http://www.newswire.ca/en/releases/archive/April2025/15/c9765.html,articles/April202515c9765.html,"['CasinoProject', 'Yukon Territory', 'Western Copper and Gold Corporation']",
3313,http://www.newswire.ca/en/releases/archive/April2025/15/c3564.html,articles/April202515c3564.html,"['B26', 'Abitibi Metals Corp.', 'Phase 3 drill program']",
3314,http://www.newswire.ca/en/releases/archive/April2025/15/c8953.html,articles/April202515c8953.html,"['Whistler Gold-Copper Project', 'Whistler', 'Whistler Pit', 'Raintree Pit']",resource
3315,http://www.newswire.ca/en/releases/archive/April2025/15/c9166.html,articles/April202515c9166.html,"['XCMG Excavator', 'XE10E', 'XE45E', 'XE530E', 'XE27E', 'XE19E', 'XE27E', 'XE215EV']",
3316,http://www.newswire.ca/en/releases/archive/April2025/15/c8719.html,articles/April202515c8719.html,"['Fondaway Canyon', 'Dixie Comstock']",
3317,http://www.newswire.ca/en/releases/archive/April2025/14/c9494.html,articles/April202514c9494.html,"['Auxico', 'El Bento/Monte Verde', 'Minastyc']",
3318,http://www.newswire.ca/en/releases/archive/April2025/14/c0519.html,articles/April202514c0519.html,"['Getty Copper Inc.', 'Getty North Deposit']",resource
3319,http://www.newswire.ca/en/releases/archive/April2025/14/c5150.html,articles/April202514c5150.html,"['Trilogy Metals', 'Trilogy Metals Inc.', 'Trilogy Metals Corp.', 'Trilogy Metals Limited']",
3320,http://www.newswire.ca/en/releases/archive/April2025/14/c2972.html,articles/April202514c2972.html,['Wicheeda Project'],
3321,http://www.newswire.ca/en/releases/archive/April2025/14/c7888.html,articles/April202514c7888.html,"['LUCARA', 'KAROWE DIMEANING MINES']",
3322,http://www.newswire.ca/en/releases/archive/April2025/14/c6310.html,articles/April202514c6310.html,"['Westmoreland Uranium Project', 'Laramide Resources Ltd.']",resource
3323,http://www.newswire.ca/en/releases/archive/April2025/14/c0518.html,articles/April202514c0518.html,"['EnergyAlberta', 'Peace River Nuclear Power Project']",
3324,http://www.newswire.ca/en/releases/archive/April2025/14/c3591.html,articles/April202514c3591.html,"['Franco-Nevada Corporation', 'First Quarter 2025 Results', 'May 8th after market closes', 'Conference Call and Webcast', 'Conference Call URL (This allows participants to join the conference call by phone without operator assistance)', 'Webcast', 'www.franco-nevada.com', 'Toll-Free: 1-888-660-6345 International: 289-819-1450 Passcode: 06373#']",resource
3325,http://www.newswire.ca/en/releases/archive/April2025/14/c8170.html,articles/April202514c8170.html,"['Destiny Copper', 'BMI Group']",
3326,http://www.newswire.ca/en/releases/archive/April2025/14/c9687.html,articles/April202514c9687.html,"['Cantex Mine Development Corp.', 'North Rackla Claim Block']",
3327,http://www.newswire.ca/en/releases/archive/April2025/14/c5005.html,articles/April202514c5005.html,"['El Tigre Project', 'Silver Tiger Metals Inc.', 'Silver Tiger']",
3328,http://www.newswire.ca/en/releases/archive/April2025/14/c2919.html,articles/April202514c2919.html,"['Case Lake Project', 'Pelletier Property', 'Decelles Property', 'Mazerac Property']",resource
3329,http://www.newswire.ca/en/releases/archive/April2025/14/c6439.html,articles/April202514c6439.html,"['Lemhi', 'Freeman Gold Corp.']",
3330,http://www.newswire.ca/en/releases/archive/April2025/14/c5747.html,articles/April202514c5747.html,"['Kootenay Resources Inc.', 'Two Times Fred', 'Nechako Plateau Region']",
3331,http://www.newswire.ca/en/releases/archive/April2025/14/c8020.html,articles/April202514c8020.html,"['ALLIED GOLD', 'SADIOLA MINING PROJECT']",
3332,http://www.newswire.ca/en/releases/archive/April2025/14/c1169.html,articles/April202514c1169.html,"['Queensway', 'Maritime Resources Corp.', 'New Found Gold Corp.']",
3333,http://www.newswire.ca/en/releases/archive/April2025/14/c7104.html,articles/April202514c7104.html,"['Graphite One Project', 'Graphite Creek Deposit', 'Warren, Ohio', 'Ohiosite']",
3334,http://www.newswire.ca/en/releases/archive/April2025/14/c7702.html,articles/April202514c7702.html,"['GEODRILL', 'GEODRILL LIMITED']",resource
3335,http://www.newswire.ca/en/releases/archive/April2025/14/c7698.html,articles/April202514c7698.html,"['Black Pine Project', 'Goldstrike Project']",
3336,http://www.newswire.ca/en/releases/archive/April2025/14/c0207.html,articles/April202514c0207.html,"['NEVADAKING', 'ATLANTA', 'ATLANTASOURCE']",resource
3337,http://www.newswire.ca/en/releases/archive/April2025/14/c3219.html,articles/April202514c3219.html,"['São Jorge', 'Project']",
3338,http://www.newswire.ca/en/releases/archive/April2025/14/c2377.html,articles/April202514c2377.html,"['Orla Mining Ltd.', 'Camino Rojo', 'Musselwhite Mine']",resource
3339,http://www.newswire.ca/en/releases/archive/April2025/11/c5383.html,articles/April202511c5383.html,"['Orbit Garant', ""Val-D'OR"", 'Canada']",
3340,http://www.newswire.ca/en/releases/archive/April2025/11/c2074.html,articles/April202511c2074.html,"['Serra Pelada Project', 'Colossus Minerals Inc.', 'Helius Minerals Limited']",
3341,http://www.newswire.ca/en/releases/archive/April2025/11/c7300.html,articles/April202511c7300.html,"['i-80 Gold', 'Granite Creek Underground', 'i-80 Gold Corp']",
3342,http://www.newswire.ca/en/releases/archive/April2025/11/c5333.html,articles/April202511c5333.html,"['Ashram Rare Earth', 'Eldor Niobium Project', 'Northern Lights Lithium Project']",
3343,http://www.newswire.ca/en/releases/archive/April2025/10/c2219.html,articles/April202510c2219.html,"['Lundin Mining Corporation', 'Lundin Mining']",
3344,http://www.newswire.ca/en/releases/archive/April2025/10/c9903.html,articles/April202510c9903.html,"['Lundin Gold Inc.', 'Fruta del Norte', 'Lundin Gold Inc.']",resource
3345,http://www.newswire.ca/en/releases/archive/April2025/10/c4292.html,articles/April202510c4292.html,['Libero Copper'],
3346,http://www.newswire.ca/en/releases/archive/April2025/10/c5339.html,articles/April202510c5339.html,"['Deepkloof', 'AEC', 'IOG']",
3347,http://www.newswire.ca/en/releases/archive/April2025/10/c5581.html,articles/April202510c5581.html,"['Auxico Mexico', 'Minastyc', 'El Bento/Monte Verde', 'Zamora Property']",
3348,http://www.newswire.ca/en/releases/archive/April2025/10/c4251.html,articles/April202510c4251.html,"['Alpayana', 'Sierra Metals', 'Sierra Metals Inc.']",
3349,http://www.newswire.ca/en/releases/archive/April2025/10/c0501.html,articles/April202510c0501.html,"['Northern Shield Resources Inc.', 'Conquest Zone', 'Discovery Trench']",
3350,http://www.newswire.ca/en/releases/archive/April2025/10/c8378.html,articles/April202510c8378.html,"['Ottawa', 'Flow-Through Shares', 'Canada Flow Through Shares']",
3351,http://www.newswire.ca/en/releases/archive/April2025/10/c8742.html,articles/April202510c8742.html,"['Galloway Project', 'Fokus Mining Corporation']",resource
3352,http://www.newswire.ca/en/releases/archive/April2025/10/c6007.html,articles/April202510c6007.html,"['CASINOPROJECT', 'WESTERN COPPER AND GOLD CORPORATION', 'Yukon Resource Gateway Project', 'B.C.-Yukon Grid Connect Project']",
3353,http://www.newswire.ca/en/releases/archive/April2025/10/c8175.html,articles/April202510c8175.html,"['Soma', ""Soma's Colombian subsidiaries"", 'Grupo de Bullet SAS', 'Otu Fault']",
3354,http://www.newswire.ca/en/releases/archive/April2025/10/c8032.html,articles/April202510c8032.html,"['Yanbu Refinery', 'Aramco', 'Sinopec']",
3355,http://www.newswire.ca/en/releases/archive/April2025/09/c3793.html,articles/April202509c3793.html,"['Vega', 'Rigel', 'CV13', 'CV24-520', 'CV23-271', 'CV5']",resource
3356,http://www.newswire.ca/en/releases/archive/April2025/09/c1913.html,articles/April202509c1913.html,"['Sainte-Marguerite-3 Generating Station', 'Sainte-Marguerite-3 Project']",
3357,http://www.newswire.ca/en/releases/archive/April2025/09/c2334.html,articles/April202509c2334.html,"['Lake Victoria Gold Ltd.', 'New Gold Inc.', 'Thor Explorations Ltd.', 'Westgold Resources Limited', 'Dakota Gold Corp.']",
3358,http://www.newswire.ca/en/releases/archive/April2025/09/c3720.html,articles/April202509c3720.html,"['Stellantis', 'Unifor']",
3359,http://www.newswire.ca/en/releases/archive/April2025/09/c1304.html,articles/April202509c1304.html,['Atlanta Gold Mine Project'],resource
3360,http://www.newswire.ca/en/releases/archive/April2025/09/c6311.html,articles/April202509c6311.html,"['Lemhi', 'Freeman Gold Corp.', 'AUSCO Engineering Canada ULC', 'Moose Mountain Technical Services']",resource
3361,http://www.newswire.ca/en/releases/archive/April2025/09/c7135.html,articles/April202509c7135.html,"['QPerfect', 'BTQ Technologies']",
3362,http://www.newswire.ca/en/releases/archive/April2025/09/c4734.html,articles/April202509c4734.html,"['XCA60_EV', 'XZ450E-R', 'Xrea Global Telematics Platform', 'Ultra Eco', 'XCMG Europe Training Center', 'XCMG Italy Subsidiary', 'XCMG Europe Financial Leasing Co., Ltd.', 'XCMG Machinery']",
3363,http://www.newswire.ca/en/releases/archive/April2025/09/c0827.html,articles/April202509c0827.html,"['ZOOMLION', 'ZOOMLION_MINING_PROJECT']",
3364,http://www.newswire.ca/en/releases/archive/April2025/09/c1593.html,articles/April202509c1593.html,"['True North Mine', 'A Shaft', 'Hinge and Cohiba access declines']",
3365,http://www.newswire.ca/en/releases/archive/April2025/09/c1367.html,articles/April202509c1367.html,"['Gurupi Gold Project', 'Oko West Project', 'Tocantinzinho Mine']",
3366,http://www.newswire.ca/en/releases/archive/April2025/09/c6780.html,articles/April202509c6780.html,"['Altair', 'PhysicsAI', 'Google Cloud']",resource
3367,http://www.newswire.ca/en/releases/archive/April2025/08/c4488.html,articles/April202508c4488.html,"['Aris Mining', 'Segovia Operations', 'Marmato Upper Mine']",resource
3368,http://www.newswire.ca/en/releases/archive/April2025/08/c3717.html,articles/April202508c3717.html,"['OceanaGold', 'Haile Gold Mine', 'Didipio Mine', 'Macraes and Waihi operations in New Zealand']",
3369,http://www.newswire.ca/en/releases/archive/April2025/08/c0419.html,articles/April202508c0419.html,"['Sandstorm Gold Ltd.', 'Vatukoula Gold Mines PTE Limited']",resource
3370,http://www.newswire.ca/en/releases/archive/April2025/08/c4337.html,articles/April202508c4337.html,"['OMRON', 'Cognizant']",
3371,http://www.newswire.ca/en/releases/archive/April2025/08/c7930.html,articles/April202508c7930.html,['Sainte-Marguerite-3'],
3372,http://www.newswire.ca/en/releases/archive/April2025/08/c6286.html,articles/April202508c6286.html,"['St. Elmo', 'Diamond Jim', 'Clover High-Grade Gold property', 'Leadore Silver-Lead property', 'East Reveille Gold property', 'Quito Gold property', 'Blanco Creek Gold property']",resource
3373,http://www.newswire.ca/en/releases/archive/April2025/08/c1853.html,articles/April202508c1853.html,"['OptiMIM Global', 'Vasantha Tool Crafts Pvt.Ltd.']",
3374,http://www.newswire.ca/en/releases/archive/April2025/08/c4027.html,articles/April202508c4027.html,"['KIOTI', 'Flow+ Compact Track Loaders (TL750)', 'Skid Steer Loaders (SL750)']",
3375,http://www.newswire.ca/en/releases/archive/April2025/08/c7781.html,articles/April202508c7781.html,"['Coast Copper Corp.', 'Borealis', 'Centerra Gold Inc.', 'TDG Gold Corp.']",
3376,http://www.newswire.ca/en/releases/archive/April2025/08/c9932.html,articles/April202508c9932.html,"['Luca Mining Corp.', ' Campo Morado Mine', 'Tahuehueto Mine']",resource
